CTYDIST,ELEMDIST1,DNAME,DADDRESS1,DADDRESS2,DCITY,DZIP,DCOUNTY,DSUPAREA,DPYC,DPYAV,DPYTATL,DPHONE,DFAX,DELEMSN,DELEMST,DELEMSRS,DELEMSNS,DELEMSTS,DMIDSSN,DMIDSST,DMIDSSRS,DMIDSSNS,DMIDSSTS,DJRSN,DJRST,DJRSRS,DJRSNS,DJRSTS,DHIGHSN,DHIGHST,DHIGHSRS,DHIGHSNS,DHIGHSTS,DTOTSCHL,DTOTTECH,DTOTRES,DTOTNRES,DTOTSTU,PRESTITL,PRESLN,PRESFN,PRESMI,SECTITL,SECLN,SECFN,SECMI,SDLNAME,SDFNAME,SDMINIT,SDSALUAT,DIEMAIL,URL,HouseDistricts,SenateDistricts,CongressionalDistricts
036134,Y,Spring Bluff R-XV ,9374 Highway 185 ,,Sullivan ,630803850,Franklin ,G,A,"$32,936,951.00",3.7996,5734578302,5734572070,1,20,192,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,192,1,193,Mrs.,Wagner ,Jill ,,Ms.,Schlueter,Pamela,,Jenkins ,Jeannie ,,Mrs.,jjenkins@springbluffpirates.com,http://www.springbluffpirates.com,"119, 61 ",26 ,03
039141,,Springfield R-XII ,1359 E. St. Louis ,,Springfield ,658023409,Greene ,C,A,"$3,978,369,712.00",4.0740,4175230026,4175230391,38,1061,10995,0,10995,9,409,5241,0,5241,0,0,0,0,0,5,598,7609,1,7610,52,2068,23845,1,23846,Dr.,Lehnert ,Alina ,,Ms.,Harrington,Tammi,,Lathan ,Grenita ,,Dr.,glathan@spsmail.org,http://springfieldpublicschoolsmo.org,"130, 131, 132, 133, 134, 135, 136, 137","20 , 30 ",07
092090,,St. Charles R-VI ,400 N Sixth Street ,,St. Charles ,633011838,St. Charles ,A,A,"$1,187,645,708.00",4.9492,6364434000,6364434001,7,264,1938,0,1938,2,140,1422,0,1422,0,0,0,0,0,2,193,1446,0,1446,11,597,4806,0,4806,Dr.,Towers ,Donna ,,Mrs.,Knight ,Leslie ,,Sefrit ,Jason ,,Dr.,kpendleton@stcharlessd.org,http://https://mo01910164.schoolwires.net/,"105, 106, 65 , 70 ",23 ,"01, 02, 03"
036136,,St. Clair R-XIII ,905 Bardot St. ,,St. Clair ,630771700,Franklin ,G,A,"$173,819,235.00",3.6722,6366293500,6366294466,2,90,984,0,984,0,0,0,0,0,1,42,473,0,473,2,84,627,148,775,5,216,2084,148,2232,Mr.,Berkel ,David ,A,Mrs.,Strothcamp ,Joyce ,C,Kruse ,Kyle ,A,Dr.,kkruse@stcmo.org,http://stcmo.org,119,26 ,"03, 08"
066104,,St. Elizabeth R-IV ,240 Church St. ,P.O. Box 68 ,St. Elizabeth ,650750068,Miller ,D,A,"$19,813,583.00",3.9940,5734932246,5734932380,1,16,131,3,134,0,0,0,0,0,0,0,0,0,0,1,19,135,1,136,2,35,266,4,270,Mr.,Holtmeyer ,Douglas ,,Mrs.,Oligschlaeger ,Mary ,H,Kempker,Doug,,Mr.,doug@ste.k12.mo.us,http://ste.k12.mo.us,"124, 62 ",6  ,03
081094,,St. James R-I ,122 E Scioto St. ,,St. James ,655591717,Phelps ,G,A,"$138,239,103.00",3.6500,5732652300,5732656126,1,79,784,0,784,1,47,410,0,410,0,0,0,0,0,1,62,619,0,619,3,188,1813,0,1813,Mr.,Wilson,Tim,,Mrs.,Shannon ,Parsons ,,Webster ,Tim ,,Mr.,twebster@stjschools.org,http://stjschools.org,"120, 62 ","16 , 6  ","03, 08"
011082,,St. Joseph ,925 Felix ,,St. Joseph ,645012706,Buchanan ,H,A,"$1,143,556,792.00",4.3744,8166714000,8166714470,14,518,5553,0,5553,4,188,1909,0,1909,0,0,0,0,0,3,320,3185,9,3194,21,1026,10647,9,10656,,Pasley,Tami,,Mrs.,Baker,Donna,G,Van Zyl,Doug,,Dr.,doug.vanzyl@sjsd.k12.mo.us,http://www.sjsd.k12.mo.us,"10 , 11 , 9  ",34 ,06
115115,,St. Louis City ,801 N 11th St. ,,St. Louis ,631011401,St. Louis City ,A,A,"$4,603,052,104.00",4.9526,3142313720,3143452661,48,1077,11135,0,11135,7,236,2659,0,2659,1,28,390,0,390,16,709,5826,0,5826,72,2050,20010,0,20010,Mrs.,Roberts,Joyce,,Dr.,Davis,Matt,,Adams ,Kelvin ,R,Dr.,Kelvin.Adams@slps.org,http://www.slps.org,,"4  , 5  ","01, 02"
115912,,St. Louis Lang Immersion School ,1881 Pine St,1881 Pine St,St. Louis ,631032264,St. Louis City ,A,,,,3145330975,3145330974,1,38,466,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,466,0,466,Mr.,Schoemehl,Vincent,,Ms.,Fisher,Judith,,Hill,Meghan,,Mrs.,meghan@sllis.org,http://www.sllis.org,,,
038045,,Stanberry R-II ,610 N Park St. ,,Stanberry ,644891051,Gentry ,H,A,"$30,825,852.00",5.4300,6607832136,6607832177,1,26,230,0,230,0,0,0,0,0,0,0,0,0,0,1,21,121,0,121,2,47,351,0,351,Mr.,Jennings ,Brent ,,Mrs.,Luke ,Karen ,,Heddinger ,Bob ,,Mr.,rheddinger@stanberryschools.org,http://sr2.k12.mo.us,"1  , 2  ",12 ,06
095059,,Ste. Genevieve Co. R-II ,375 N Fifth Street ,,Ste. Genevieve ,636701205,Ste. Genevieve ,E,A,"$801,407,724.00",3.3971,5738834500,5738835957,2,94,855,2,857,0,0,0,0,0,1,49,418,1,419,1,62,552,2,554,4,205,1825,5,1830,Mr.,Bova ,David ,M,Mr.,Mcdaniel ,Terry ,L,Flieg ,Julie ,L,Dr.,jflieg@sgdragons.org,http://www.sgdragons.org,"115, 116",3  ,08
028103,,Steelville R-III ,817 W Main ,P.O. Box 339 ,Steelville ,655650339,Crawford ,G,A,"$73,997,137.00",3.8689,5737752175,5737752179,1,31,381,0,381,1,29,295,0,295,0,0,0,0,0,1,28,302,0,302,3,88,978,0,978,Mr.,Mullen ,Tim ,,Mrs.,Mathews ,April ,D,Hess ,Christina ,,Mrs.,chess@steelville.k12.mo.us,http://steelville.k12.mo.us,120,16 ,08
032058,,Stewartsville C-2 ,902 Buchanan ,902 Buchanan Street ,Stewartsville ,644906136,DeKalb ,H,A,"$21,004,376.00",4.3672,8166693792,8166698125,1,16,143,0,143,0,0,0,0,0,0,0,0,0,0,1,15,96,2,98,2,31,239,2,241,Mrs.,Walker ,Monica ,,Mrs.,Mcmanus ,Tobi ,,Stephenson ,Michael ,,Mr.,mstephenson@stewartsville.k12.mo.us,http://www.stewartsville.k12.mo.us,"2  , 8  ",12 ,06
020001,,Stockton R-I ,906 South St. ,P.O. Box 190 ,Stockton ,657850190,Cedar ,C,A,"$107,417,315.00",3.5209,4172765143,4172763765,2,34,346,0,346,1,32,279,0,279,0,0,0,0,0,2,57,293,0,293,5,123,918,0,918,Mr.,Bruce ,Billy ,,Mr.,Johnson ,Eddie ,,Crawford ,Doug ,,Dr.,dcrawford@stockton.k12.mo.us,http://www.stockton.k12.mo.us,"125, 127, 128","28 , 32 ","04, 07"
015001,,Stoutland R-II ,7584 State Road T ,,Stoutland ,655674236,Camden ,D,A,"$29,667,869.00",3.5300,4172863711,4172863153,1,25,210,0,210,0,0,0,0,0,0,0,0,0,0,1,23,202,0,202,2,48,412,0,412,Mr.,Gray ,Lyle ,,Mrs.,Witt ,Becca ,,Stockton,Chuck,,Dr.,Stocktonc@stoutlandschools.com,http://www.stoutlandschools.com,123,"16 , 28 ","03, 04"
039137,,Strafford R-VI ,201 W McCabe ,,Strafford ,657578841,Greene ,C,A,"$223,889,121.00",3.4500,4177367000,4177367016,2,46,559,0,559,1,40,409,0,409,0,0,0,0,0,1,42,343,0,343,4,128,1311,0,1311,Mr.,Maclachlan ,Daniel ,,Mrs.,Dollins ,Nancy ,,Hedger,Mark,,Dr.,MARKH@STRAFFORDSCHOOLS.NET,http://www.straffordschools.net,"131, 137","20 , 30 , 33 ","04, 07"
036135,Y,Strain-Japan R-XVI ,4640 Highway H ,,Sullivan ,630803215,Franklin ,G,A,"$14,579,869.00",3.9251,5736273243,8889714401,1,11,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,68,0,68,Mrs.,Vogt,Caren,,Mrs.,Krone ,Amanda ,M,Vandegriffe ,Kathy ,,Mrs.,mrsvandegriffe@strainjapan.com,http://www.strainjapanschool.com/,"119, 120, 61 , 62 ","16 , 26 , 6  ","03, 08"
019140,Y,Strasburg C-3 ,608 W State Route E ,608 West State Rt E Highway,Strasburg ,640900244,Cass ,B,A,"$17,983,386.00",5.4748,8166803333,8168653349,1,13,119,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,119,0,119,Mr.,Stevens,Eric,,Ms.,Mooney,Laura,,Mayfield,Chrystal,,Mrs.,cmayfield@strasburg.k12.mo.us,http://www.strasburg.k12.mo.us,"33 , 55 ",31 ,04
010090,,Sturgeon R-V ,210 W Patton ,,Sturgeon ,652849067,Boone ,D,A,"$43,909,485.00",5.0441,5736873515,5736872116,1,23,174,0,174,1,14,129,0,129,0,0,0,0,0,1,17,126,8,134,3,54,429,8,437,Mrs.,Doss ,Misty ,,Mrs.,Leerhoff ,Peggy ,A,Franklin,Melia,,Dr.,mfranklin@sturgeon.k12.mo.us,http://sturgeon.k12.mo.us,"43 , 44 , 47 ","10 , 18 , 19 ",04
107151,Y,Success R-VI ,10341 Highway 17 ,,Success ,655709605,Texas ,G,A,"$11,129,597.00",2.7500,4179672597,4179675774,1,17,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,102,0,102,Mr.,Cline ,Alanson ,,Mrs.,Elliott ,Melanie ,,Mckinney ,Stephanie ,,Mrs.,smckinney@success.k12.mo.us,http://www.success.k12.mo.us,,33 ,08
036137,,Sullivan ,138 Taylor St. ,,Sullivan ,630801936,Franklin ,G,A,"$193,196,013.00",4.0760,5734685171,5734687720,2,95,925,0,925,1,42,431,0,431,0,0,0,0,0,1,57,601,107,708,4,194,1957,107,2064,Mr.,Johanning ,Shannon ,,Mrs.,Davis ,Donna ,M,Thornsberry,Jana,L,Dr.,jana@sullivaneagles.org,http://www.sullivaneagles.org,"109, 119, 120","16 , 26 , 3  ","03, 08"
107153,,Summersville R-II ,525 Rogers Avenue ,P.O. Box 198 ,Summersville ,655710198,Texas ,G,A,"$34,674,651.00",2.9451,4179324045,4179325360,1,25,239,0,239,0,0,0,0,0,0,0,0,0,0,1,18,203,0,203,2,43,442,0,442,Mr.,Greear,Jason,,Mrs.,Heiney ,Janay ,L,Stark ,Rick ,,Dr.,starkr@sville.k12.mo.us,http://www.sville.k12.mo.us/,,"25 , 33 ",08
050009,Y,Sunrise R-IX ,4485 Sunrise School Road ,,Desoto ,630205140,Jefferson ,A,A,"$45,118,852.00",4.5555,6365866660,6365863192,1,27,312,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,312,0,312,Mr.,Sebastian ,David ,,Ms.,Dennis,Sue,,Spurgin ,Armand ,,Dr.,ads@sunrise-r9.org,http://sunrise-r9.com,"115, 118",3  ,08
085043,Y,Swedeborg R-III ,17507 Highway T ,,Richland ,655568389,Pulaski ,G,A,"$6,762,866.00",3.3533,5737362735,5737365926,1,12,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,49,0,49,Mr.,Boren,Charles,,Mrs.,Rees,Lesia,,Jacobson ,Doug ,,Mr.,doug2313@windstream.net,http://www.swebeborgpanthers.com,"121, 122",16 ,04
097131,,Sweet Springs R-VII ,600 East Marshall St. ,600 E. Marshall St. ,Sweet Springs ,653511314,Saline ,F,A,"$36,268,239.00",3.9293,6603354860,6603354378,1,27,218,0,218,0,0,0,0,0,0,0,0,0,0,1,22,198,0,198,2,49,416,0,416,Mrs.,Sims ,Cindi ,,Mrs.,Reid ,Darla ,,Price ,Lori ,,Mrs.,LPRICE@SWEETSPRINGS.K12.MO.US,http://sweetsprings.k12.mo.us/,,"21 , 28 ","04, 05"
106002,Y,Taneyville R-II ,302 Myrtle St. ,302 Myrtle Street ,Taneyville ,657595239,Taney ,C,A,"$13,865,076.00",4.3787,4175465803,4175466401,1,21,148,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,148,0,148,Mrs.,Blacksher,Casey,,Mr.,Matthews,Bob,,Roberts ,Tara ,,Dr.,tara.roberts@taneyville.k12.mo.us,http://www.taneyvilletigers.com,,29 ,07
003031,,Tarkio R-I ,312 S Eleventh St. ,,Tarkio ,644911664,Atchison ,H,A,"$77,624,657.00",3.8041,6607364161,6607364546,1,25,172,0,172,0,0,0,0,0,0,0,0,0,0,1,24,173,0,173,2,49,345,0,345,Mr.,Wood,Garrett,,Mrs.,Hogue,Lanette,,Livengood,Carrie,,Mrs.,livcar@tarkio.k12.mo.us,http://tarkio.k12.mo.us/,1  ,12 ,06
075085,,Thayer R-II ,401 E Walnut St. ,,Thayer ,657911533,Oregon ,G,A,"$34,723,211.00",3.6702,4172644600,4172644608,1,41,353,0,353,0,0,0,0,0,0,0,0,0,0,1,37,321,0,321,2,78,674,0,674,Mr.,Pender ,Alan ,,Mrs.,Breedlove ,Megan ,,Woods ,Tonya ,L,Mrs.,twoods@thayer.k12.mo.us,http://thayer.k12.mo.us/,143,33 ,08
115930,,The Arch Community School ,2153 Salisbury Street ,,St.Louis ,631073129,St. Louis City ,A,,,,3142678191,3142678191,1,13,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,88,0,88,Mrs.,Mueller,Kathleen,,Mr.,Mueller,Kirk,,Schiller,William,E,Mr.,schiller.b@stltacs.org,http://stltacs.org,,,
115926,,The Biome ,4471 Olive Street ,,St. Louis ,631081807,St. Louis City ,A,,,,3145310982,8667377187,1,18,187,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,187,0,187,,Phillips,Brian,,,Moceri,Ellen,,Kent,Bill,,Mr.,info@thebiomeschool.org,http://www.thebiomeschool.org,,,
115932,,The Soulard School ,1110 Victor St.,,Saint Louis,631044152,St. Louis City ,A,,,,3148652799,3147738849,1,18,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,121,0,121,,DeLong,James,,,Kampwerth,Ron,,Christman,Sarah,,Mrs.,eleanor.white@soulardschool.org,http://www.soulardschool.org,,,
077100,Y,Thornfield R-I ,37 County Road 855 ,,Thornfield ,657629602,Ozark ,C,A,"$8,153,383.00",3.1694,4172653212,4172653729,1,10,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,32,0,32,Mr.,Ewing ,Terry ,,Mr.,Clayton ,Darrin ,,Campbell ,Melissa ,,Mrs.,thornfieldr1school@gmail.com,,155,33 ,"07, 08"
017122,,Tina-Avalon R-II ,11896 Highway 65 ,,Tina ,646829746,Carroll ,F,A,"$12,466,299.00",3.7547,6606224211,6606224210,1,16,82,5,87,0,0,0,0,0,0,0,0,0,0,1,15,66,2,68,2,31,148,7,155,Mr.,Brockmeier ,Michael ,,Mr.,Davenport ,Wyatt ,,Holcer ,Jana ,,Mrs.,jholcer@tinaavalon.k12.mo.us,http://tinaavalon.k12.mo.us/,"39 , 7  ",21 ,06
068073,,Tipton R-VI ,334 U.S. Highway 50 West ,,Tipton ,650818026,Moniteau ,D,A,"$59,834,982.00",4.0132,6604335520,6604335241,1,26,266,0,266,1,28,131,0,131,0,0,0,0,0,1,29,217,13,230,3,83,614,13,627,Mr.,Miller ,Clint ,,Ms.,Rumans ,Leslie ,,Robinson ,Terry ,,Dr.,ROBINSONT@TIPTON.K12.MO.US,http://tipton.k12.mo.us/,"48 , 58 ","19 , 6  ",04
040107,,Trenton R-IX ,1607 Normal Street,,Trenton,646831967,Grundy ,H,A,"$79,980,956.00",4.4287,6603593994,6603593995,1,48,457,4,461,1,38,298,7,305,0,0,0,0,0,1,36,314,25,339,3,122,1069,36,1105,Ms.,Taul,Dorothy,,Ms.,Leeper,Susan,E,Stegman ,Michael ,,Mr.,,http://trentonr9.k12.mo.us,"2  , 7  ","12 , 21 ",06
031122,,Tri-County R-VII ,904 W Auberry Grv ,,Jamesport,646487374,Daviess ,H,A,"$24,330,504.00",4.3270,6606846118,6606846218,1,16,62,0,62,0,0,0,0,0,0,0,0,0,0,1,20,110,1,111,2,36,172,1,173,Mr.,Cook,Heath,,Mrs.,Simons,Jennifer,,Probasco,David,,Mr.,dprobasco@trico.k12.mo.us,http://tricounty.k12.mo.us,"2  , 7  ","12 , 21 ",06
057003,,Troy R-III ,951 W College ,,Troy ,633791112,Lincoln ,D,A,"$699,846,329.00",4.7600,6364626098,6365282411,8,409,3012,1,3013,2,126,1514,0,1514,0,0,0,0,0,1,140,1979,0,1979,11,675,6505,1,6506,Mr.,Mills ,Ron ,,Mr.,Siebert ,Randy ,,Penny ,Mark ,,Dr.,PENNYM@TROY.K12.MO.US,http://www.troy.k12.mo.us/,"41 , 42 , 64 ",10 ,03
012110,,Twin Rivers R-X ,9348 Highway 51 ,P.O. Box 146 ,Broseley ,639320146,Butler ,E,A,"$72,334,543.00",2.9912,5733284321,5733281070,2,50,475,0,475,1,17,148,0,148,0,0,0,0,0,1,30,265,1,266,4,97,888,1,889,Mr.,Arnold ,Jeff ,,Mrs.,Jones ,Tonya ,,Johnson ,Ben ,,Dr.,BJOHNSON@TR10.US,http://www.tr10.us,"151, 152, 153",25 ,08
036131,,Union R-XI ,21 Progress Parkway ,P.O. Box 440 ,Union ,630840440,Franklin ,G,A,"$387,241,623.00",3.8400,6365838626,6365832403,3,139,1442,0,1442,1,55,753,0,753,0,0,0,0,0,1,79,1019,2,1021,5,273,3214,2,3216,Dr.,Weideman ,Virgil ,,Ms.,Brake ,Lauren ,,Hayes ,Scott ,D,Dr.,HAYESS@UNIONRXI.ORG,http://unionrxi.org,"109, 119, 61 ",26 ,03
032056,,Union Star R-II ,6132 N.W. State Route Z ,,Union Star ,644949138,DeKalb ,H,A,"$28,942,175.00",5.0885,8165932294,8165934427,2,18,86,0,86,0,0,0,0,0,0,0,0,0,0,1,16,74,0,74,3,34,160,0,160,Mr.,Simerly ,Melvin ,,Mrs.,Marriott ,Stephanie ,,Calloway ,Rick ,R,Mr.,rcalloway@usr2.com,http://www.usr2.com,"2  , 9  ",12 ,06
048901,,University Academy ,6801 Holmes Road ,6801 Holmes Road ,Kansas City ,641311382,Jackson ,B, .,,,8164125907,8164105907,1,47,627,0,627,1,22,250,0,250,0,0,0,0,0,1,27,227,0,227,3,96,1104,0,1104,Mrs.,Kwo Gerson,Katie,,Mrs.,Shirley Helzberg,Shirley,A,Gudde ,Rebecca ,,Mrs.,gudder@universityacademy.org,http://www.universityacademy.org,,,
096112,,University City ,7700 Olive Boulevard ,,University City ,631302042,St. Louis ,A,A,"$796,188,070.00",4.5093,3142904001,3142904076,5,148,1254,3,1257,0,0,0,0,0,1,63,580,1,581,1,78,721,2,723,7,289,2555,6,2561,Mr.,Bellows ,Matt ,,Mrs.,Moore ,Traci ,,Hardin ,Sharonica ,,Dr.,SHARDIN@UCITYSCHOOLS.ORG,http://www.ucityschools.org,"85 , 86 , 87 , 88 ","14 , 24 , 4  ","01, 02"
096113,,Valley Park ,1 Main St. ,,Valley Park ,630881573,St. Louis ,A,A,"$216,824,810.00",4.8892,6369233500,6368611002,1,43,403,0,403,1,30,203,0,203,0,0,0,0,0,1,32,263,0,263,3,105,869,0,869,Mr.,Picker,Jeremy,,Ms.,Peats,Faye,,Dilg ,Tim ,,Dr.,tdilg@vp.k12.mo.us,http://www.vp.k12.mo.us/,99 ,15 ,02
110031,,Valley R-VI ,1 Viking Drive ,,Caledonia ,636319535,Washington ,G,A,"$28,340,874.00",3.7541,5737793446,5737793505,1,25,219,0,219,0,0,0,0,0,0,0,0,0,0,1,23,181,15,196,2,48,400,15,415,Mr.,Yount ,Blake ,,Mrs.,Kirby,Trina,,Silvy ,Michael ,R,Dr.,msilvy@valley.k12.mo.us,http://www.valleyschooldistrict.org,,3  ,08
018050,,Van Buren R-I ,906 Broadway ,P.O. Box 550 ,Van Buren ,639656318,Carter ,E,A,"$48,246,769.00",2.9771,5733234281,5733234297,1,29,277,0,277,0,0,0,0,0,0,0,0,0,0,1,23,241,0,241,2,52,518,0,518,Mr.,Zimmer,Tyson,,Mrs.,Sanders ,Marilyn ,R,LaRue,Clay,,Dr.,clarue@vanburen.k12.mo.us,http://www.vanburen.k12.mo.us,"144, 153","25 , 3  ",08
004109,,Van-Far R-I ,2200 W. Highway 54 ,2200 W. Highway 54 ,Vandalia ,633821130,Audrain ,D,A,"$48,714,385.00",4.5717,5735946111,5735942878,1,30,300,0,300,0,0,0,0,0,0,0,0,0,0,1,25,277,0,277,2,55,577,0,577,Mr.,Hopke ,Justin ,,Mrs.,Wilson ,Stacia ,,Fortney ,John ,K,Mr.,jfortney@vf.k12.mo.us,http://www.vf.k12.mo.us,"40 , 43 ","10 , 18 ",06
055111,,Verona R-VII ,101 E Ella St. ,P.O. Box 7 ,Verona ,657690007,Lawrence ,C,A,"$31,100,992.00",3.9500,8334029580,8334031035,1,26,165,0,165,0,0,0,0,0,0,0,0,0,0,1,24,186,1,187,2,50,351,1,352,Mr.,Carrasquillo,Louis,,Ms.,Menego ,Anne ,,Simmons ,Tony ,L,Mr.,tsimmons@veronar7.net,http://schoolweb.missouri.edu/verona.k12.mo.us/,"157, 158",29 ,07
039136,,Walnut Grove R-V ,300 E College ,P.O. Box 187 ,Walnut Grove ,657700187,Greene ,C,A,"$23,951,340.00",4.5315,4177882543,4177881254,1,20,148,1,149,0,0,0,0,0,0,0,0,0,0,1,16,131,0,131,2,36,279,1,280,Mrs.,Miller,Dawna,,Miss,Creed,Deana,,Willard ,Adam ,D,Dr.,awillard@wgtigers.com,http://www.wgtigers.com,"127, 128, 130","20 , 28 , 32 ","04, 07"
109003,,Warren Co. R-III ,385 W. Veterans Memorial Pkwy ,,Warrenton ,633832116,Warren ,D,A,"$323,297,657.00",4.2683,6364566901,6364567687,4,157,1379,0,1379,0,0,0,0,0,1,59,754,0,754,1,77,954,0,954,6,293,3087,0,3087,Mrs.,Schenck ,Ginger ,,Mrs.,Janes ,Sarah ,,Klinginsmith ,Gregg ,T,Dr.,KLINGINSMITHGT@WARRENCOR3.K12.MO.US,http://www.warrencor3.org/,,10 ,03
051159,,Warrensburg R-VI ,201 S.  Holden St. ,"201 S. Holden St., P O Box 638 ",Warrensburg ,640932306,Johnson ,F,A,"$328,196,410.00",5.2192,6607477823,6607479615,4,154,1573,0,1573,1,67,795,0,795,0,0,0,0,0,1,97,977,0,977,6,318,3345,0,3345,Mr.,Johnson,Justin,,Mrs.,Cohron ,Vanessa ,L,Kohl ,Andy ,,Dr.,akohl@warrensburgr6.org,http://www.warrensburgr6.org,"51 , 53 , 54 ",21 ,04
008107,,Warsaw R-IX ,20363 Lane Of Champions ,P.O. Box 248,Warsaw ,653556463,Benton ,F,A,"$179,224,051.00",3.5500,6604387120,6604385028,2,57,560,0,560,1,26,291,0,291,0,0,0,0,0,1,35,359,0,359,4,118,1210,0,1210,Mr.,Schockmann ,Mike ,,Mrs.,Karr ,Jodi ,,Depee ,Brent ,,Dr.,BDEPEE@WARSAWK12.ORG,http://https://www.warsawk12.org/,"125, 57 ","28 , 31 ",04
036139,,Washington ,220 Locust St. ,,Washington ,630900357,Franklin ,G,A,"$902,754,485.00",4.0345,6362312000,6362312006,8,277,1895,0,1895,1,71,606,0,606,0,0,0,0,0,1,136,1334,14,1348,10,484,3835,14,3849,Mr.,Freitag,John,,Mrs.,Bell,Julie,K,Kephart,Jennifer,,Dr.,Jennifer.Kephart@sdowmo.org,http://www.washington.k12.mo.us,"102, 109, 110, 42 , 61 ","10 , 2  , 26 ","02, 03"
085046,,Waynesville R-VI ,200 Fleetwood Drive ,,Waynesville ,655832266,Pulaski ,G,A,"$350,623,747.00",2.8800,5738422097,5734332967,6,233,3073,0,3073,2,95,1344,0,1344,0,0,0,0,0,2,141,1509,0,1509,10,469,5926,0,5926,Mr.,Shultz II ,Paul ,,Mr.,Deering ,Dan ,,Henry ,Brian ,,Dr.,bhenry@waynesville.k12.mo.us,http://www.waynesville.k12.mo.us/,"121, 122, 142",16 ,"04, 08"
043003,,Weaubleau R-III ,22320 Center Street,,Weaubleau,657749729,Hickory ,F,A,"$28,037,986.00",3.6400,4174283317,4174283521,1,20,184,0,184,0,0,0,0,0,0,0,0,0,0,1,19,169,0,169,2,39,353,0,353,Mr.,Kauffman,Ivan,,Mrs.,Wells,Janet,,Delmont ,Rodney ,,Dr.,rodney.delmont@weaubleau.k12.mo.us,http://www.weaubleau.k12.mo.us,125,28 ,"04, 07"
049144,,Webb City R-VII ,411 N Madison ,,Webb City ,648701238,Jasper ,C,A,"$296,615,470.00",3.4300,4176736000,4176736007,8,174,1824,0,1824,1,53,732,0,732,1,52,728,0,728,1,98,1300,0,1300,11,377,4584,0,4584,Mr.,Crane ,Stephen ,,Miss,Chaney ,Cheryl ,L,Rossetti ,Anthony ,S,Dr.,TROSSETTI@WCR7.ORG,http://www.wcr7.org,"127, 162, 163",32 ,07
096114,,Webster Groves ,400 E Lockwood Avenue ,,Webster Groves ,631193125,St. Louis ,A,A,"$1,034,733,200.00",4.4930,3149611233,3149636411,8,330,2306,2,2308,1,72,684,3,687,0,0,0,0,0,1,124,1410,4,1414,10,526,4400,9,4409,Mr.,Addison ,David ,,Mrs.,Meyers ,Shari ,,Simpson ,John ,D,Dr.,simpson.john@wgmail.org,http://www.webster.k12.mo.us/,"83 , 90 , 91 ","1  , 15 , 24 , 4  ","01, 02"
054043,,Wellington-Napoleon R-IX ,800 Highway 131 ,800 Highway 131 ,Wellington ,640970280,Lafayette ,F,A,"$31,909,309.00",5.7232,8169342531,8169348649,1,23,184,0,184,0,0,0,0,0,0,0,0,0,0,1,24,217,0,217,2,47,401,0,401,Mr.,T0wente ,David ,,Mrs.,Burnett ,Dawn ,E,Hampton ,Mindy,,Mrs.,mhampton@wntigers.net,http://www.wntigers.net,53 ,21 ,"05, 06"
070092,,Wellsville Middletown R-I ,900 Burlington Road ,,Wellsville ,633841114,Montgomery ,D,A,"$33,516,629.00",4.3448,5736842428,5736842018,1,20,170,0,170,0,0,0,0,0,0,0,0,0,0,1,24,163,0,163,2,44,333,0,333,Mrs.,Rutherford ,Christine ,,Mrs.,Nelson ,Carrie ,,Oligschlaeger ,Erin ,,Dr.,erinoligschlaeger@wmr1.k12.mo.us,http://wmr1.k12.mo.us/,"40 , 42 , 43 ","10 , 18 ","03, 04, 06"
092089,,Wentzville R-IV ,280 Interstate Drive ,,Wentzville ,633853415,St. Charles ,A,A,"$2,580,347,317.00",5.0416,6363273800,6363278611,14,1034,9346,0,9346,3,227,2776,0,2776,0,0,0,0,0,3,422,5301,0,5301,20,1683,17423,0,17423,Mrs.,Bates ,Betsy ,,Mr.,Schaper ,Dale ,,Cain ,Curtis ,,Dr.,CURTISCAIN@WSDR4.ORG,http://www.wentzville.k12.mo.us/,"102, 107, 108, 63 , 64 ",2  ,"02, 03"
074190,,West Nodaway Co. R-I ,17665 US Highway 136 ,P.O. Box 260 ,Burlington Jct ,644280260,Nodaway ,H,A,"$28,685,035.00",4.2353,6607254613,6607254300,1,20,104,0,104,0,0,0,0,0,0,0,0,0,0,1,21,123,0,123,2,41,227,0,227,Mr.,Conn,Scott,,Mrs.,Adkins ,Cheryl ,,Barnes,Mitchel,S,Dr.,mbarnes@wnrockets.com,http://www.wnrockets.com/,1  ,12 ,06
